,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
0,75.0,2018.0,6.0,1.0,0.0,221.0,33.82,979.0,2.0,47.33,0.68,89.08,1.27,72.58,15.76,33.17,0.96,1.05,38.27,66.28
1,79.0,2018.0,6.0,1.0,1.0,185.0,33.43,979.0,2.0,47.42,0.97,97.17,1.26,48.5,17.39,50.13,0.95,0.66,44.82,46.47
2,55.0,2018.0,6.0,1.0,2.0,173.0,32.51,979.0,2.0,53.33,1.12,109.0,1.15,36.53,8.18,54.35,0.49,0.65,22.71,18.68
3,63.0,2018.0,6.0,1.0,3.0,195.0,31.92,979.0,2.0,58.08,1.66,130.58,0.65,31.41,13.96,50.22,1.09,0.72,36.09,29.83
4,68.0,2018.0,6.0,1.0,4.0,217.0,31.19,979.0,2.0,64.42,1.22,125.25,3.6,31.02,10.88,29.99,1.01,0.91,34.54,30.34
5,69.0,2018.0,6.0,1.0,5.0,189.0,30.76,980.0,6.33,71.08,1.38,107.5,1.11,30.43,10.34,18.93,0.87,0.77,38.5,29.55
6,66.0,2018.0,6.0,1.0,6.0,240.0,30.28,980.58,51.33,68.92,1.32,86.42,1.21,28.21,7.69,27.28,0.67,1.18,44.66,27.64
7,67.0,2018.0,6.0,1.0,7.0,250.0,30.53,981.0,169.92,63.0,1.76,106.17,1.89,27.22,5.44,41.0,0.58,1.89,38.77,27.72
8,52.0,2018.0,6.0,1.0,8.0,186.0,31.93,981.92,320.58,57.83,1.56,117.83,4.73,30.33,0.69,46.54,0.55,2.79,15.33,29.93
9,63.0,2018.0,6.0,1.0,9.0,185.0,33.68,982.0,465.17,52.58,1.88,113.5,8.32,35.13,11.38,54.12,0.6,1.36,54.53,42.48
10,62.0,2018.0,6.0,1.0,10.0,217.0,34.88,982.0,590.33,48.67,1.91,109.33,7.73,33.17,13.07,72.23,0.6,1.18,56.03,38.37
11,63.0,2018.0,6.0,1.0,11.0,224.0,36.33,981.25,685.58,44.58,1.57,122.17,1.83,28.46,13.93,105.5,0.8,0.74,46.08,28.73
12,106.0,2018.0,6.0,1.0,12.0,205.0,37.89,980.92,712.08,40.42,1.52,123.0,1.57,27.87,13.94,118.67,0.8,0.43,44.01,27.83
13,68.0,2018.0,6.0,1.0,13.0,226.0,39.16,979.92,677.25,36.75,1.37,125.92,1.47,26.51,14.01,133.04,0.77,0.4,42.29,26.46
14,70.0,2018.0,6.0,1.0,14.0,215.0,40.06,978.83,534.83,34.83,1.33,108.33,1.33,23.83,14.99,143.17,0.71,0.4,48.49,23.79
15,79.0,2018.0,6.0,1.0,15.0,226.0,40.17,977.58,254.08,34.25,1.25,108.67,3.29,24.29,15.87,136.36,0.65,0.58,49.25,26.23
16,85.0,2018.0,6.0,1.0,16.0,238.0,39.74,976.33,95.17,35.17,1.5,110.67,3.31,27.85,14.22,137.88,0.65,0.76,45.89,28.74
17,86.0,2018.0,6.0,1.0,17.0,240.0,39.2,976.0,62.75,36.25,1.42,111.42,4.39,39.19,15.77,121.67,0.72,0.53,42.88,38.69
18,80.0,2018.0,6.0,1.0,18.0,238.0,38.27,976.0,26.0,37.0,0.98,100.58,1.21,51.42,16.98,109.41,0.91,0.42,46.02,48.98
19,78.0,2018.0,6.0,1.0,19.0,254.0,37.21,976.58,3.33,40.25,1.13,98.0,1.17,61.4,15.78,84.02,1.06,0.5,36.12,58.16
20,77.0,2018.0,6.0,1.0,20.0,289.0,31.84,980.0,2.0,54.58,4.07,40.42,0.84,32.09,13.77,94.58,0.82,0.5,32.52,30.73
21,339.0,2018.0,6.0,1.0,21.0,330.5,27.31,981.75,2.0,66.0,2.67,46.25,8.0,56.68,11.08,61.31,0.56,0.98,29.91,58.66
22,81.0,2018.0,6.0,1.0,22.0,372.0,29.09,980.58,2.0,47.5,2.06,94.83,3.81,42.97,11.14,87.47,0.44,0.7,30.67,40.42
23,70.0,2018.0,6.0,1.0,23.0,219.0,27.57,980.08,2.0,54.67,1.77,129.75,0.29,43.83,15.89,79.2,0.48,0.57,35.43,40.7
24,51.0,2018.0,6.0,2.0,0.0,134.0,27.01,980.0,2.0,57.0,1.18,126.58,0.33,34.2,12.63,86.26,0.5,0.25,36.36,31.94
25,45.0,2018.0,6.0,2.0,1.0,100.0,27.27,979.33,2.0,55.58,1.06,124.25,6.29,49.63,22.08,62.0,0.43,0.83,35.77,47.69
26,46.0,2018.0,6.0,2.0,2.0,111.0,26.75,979.33,2.0,59.5,0.95,101.75,3.21,42.94,11.1,51.2,0.15,0.66,17.09,17.27
27,35.0,2018.0,6.0,2.0,3.0,81.0,26.64,979.92,2.0,58.58,0.76,115.58,0.62,36.04,14.55,58.77,0.31,0.33,25.97,34.06
28,33.0,2018.0,6.0,2.0,4.0,89.0,26.55,980.25,2.0,58.17,0.74,94.0,4.72,49.41,15.83,40.27,0.33,0.58,24.06,45.92
29,29.0,2018.0,6.0,2.0,5.0,85.0,26.36,981.0,6.42,58.17,0.77,116.83,0.93,48.6,14.38,40.69,0.49,0.45,26.62,46.05
30,33.0,2018.0,6.0,2.0,6.0,96.0,27.04,981.75,54.75,55.92,0.92,112.75,1.98,48.38,14.62,43.18,0.51,0.32,27.59,47.28
31,41.0,2018.0,6.0,2.0,7.0,97.0,28.56,982.0,171.17,53.58,1.11,118.0,3.94,47.57,17.14,43.82,0.6,0.42,32.21,49.32
32,59.0,2018.0,6.0,2.0,8.0,129.0,30.23,982.0,324.5,47.08,1.31,119.08,4.28,42.48,26.58,58.67,0.53,0.5,33.22,45.12
33,51.0,2018.0,6.0,2.0,9.0,111.0,31.92,982.08,472.75,41.83,1.71,113.5,3.55,33.8,29.13,85.13,0.49,0.46,34.21,36.09
34,52.0,2018.0,6.0,2.0,10.0,149.0,33.57,982.08,580.83,39.58,1.66,121.5,4.54,28.22,14.39,96.13,0.46,0.78,33.54,29.88
35,51.0,2018.0,6.0,2.0,11.0,153.0,34.72,982.0,641.58,38.25,1.87,113.08,3.61,26.17,12.49,120.43,0.57,0.78,32.69,26.9
36,52.0,2018.0,6.0,2.0,12.0,151.0,35.3,982.0,659.33,38.83,1.91,109.67,3.9,25.51,13.58,123.45,0.6,0.53,29.19,26.0
37,51.0,2018.0,6.0,2.0,13.0,184.0,35.64,981.0,624.75,39.75,1.85,100.42,7.96,26.75,10.64,107.44,0.56,0.77,26.79,27.63
38,44.0,2018.0,6.0,2.0,14.0,161.0,36.27,980.42,497.08,38.92,1.87,119.5,7.87,27.11,10.76,109.72,0.56,0.76,27.19,27.98
39,58.0,2018.0,6.0,2.0,15.0,185.0,36.6,979.5,242.5,39.25,1.53,120.08,9.79,27.58,9.51,98.16,0.5,0.82,29.21,30.51
40,62.5,2018.0,6.0,2.0,16.0,206.0,36.52,979.0,104.5,40.17,1.44,106.58,3.93,30.94,10.45,129.35,0.66,0.52,30.94,30.44
41,67.0,2018.0,6.0,2.0,17.0,212.0,36.06,978.0,67.83,41.33,1.66,108.0,0.93,34.32,10.21,128.44,0.66,0.47,32.42,32.93
42,77.0,2018.0,6.0,2.0,18.0,218.0,35.26,978.0,29.33,42.75,1.48,98.08,4.48,40.71,9.88,105.91,0.65,0.52,30.45,38.16
43,81.0,2018.0,6.0,2.0,19.0,232.0,33.8,978.0,3.58,49.92,1.25,90.0,0.98,46.08,10.67,94.4,0.82,0.42,31.83,43.81
44,55.0,2018.0,6.0,2.0,20.0,153.0,32.42,978.75,2.0,53.5,1.09,89.83,0.44,48.06,9.84,79.17,0.83,0.44,28.72,44.68
45,48.0,2018.0,6.0,2.0,21.0,125.0,31.52,979.08,2.0,54.83,1.19,98.5,0.55,46.06,9.72,76.68,0.79,0.4,30.16,43.16
46,45.0,2018.0,6.0,2.0,22.0,105.0,30.83,980.0,2.0,58.25,1.29,107.83,16.83,32.65,5.51,42.71,0.39,1.44,18.46,31.32
47,39.0,2018.0,6.0,2.0,23.0,96.0,30.12,979.67,2.0,62.17,1.0,115.42,1.19,44.66,9.83,55.62,0.81,0.66,43.0,42.74
48,38.0,2018.0,6.0,3.0,0.0,114.0,29.91,979.0,2.0,58.0,1.06,108.0,6.54,58.53,9.88,45.2,0.65,0.71,38.69,54.52
49,42.0,2018.0,6.0,3.0,1.0,100.0,29.56,979.0,2.0,57.25,1.23,116.33,0.94,33.33,11.09,59.72,0.6,0.4,42.42,31.97
50,42.0,2018.0,6.0,3.0,2.0,96.0,29.12,979.0,2.0,59.17,1.19,123.67,0.65,36.76,5.93,56.3,0.28,0.4,21.22,16.95
51,40.0,2018.0,6.0,3.0,3.0,97.0,28.71,979.0,2.0,62.08,1.35,125.92,0.77,27.88,10.38,64.97,0.6,0.4,36.37,26.71
52,30.0,2018.0,6.0,3.0,4.0,90.0,28.57,979.0,2.0,64.33,0.74,103.0,3.27,36.01,8.83,40.42,0.65,0.67,28.99,34.11
53,34.0,2018.0,6.0,3.0,5.0,90.0,27.97,979.0,6.33,68.67,0.97,81.17,1.04,34.85,8.96,38.06,0.77,0.65,32.16,33.53
54,40.0,2018.0,6.0,3.0,6.0,113.0,27.78,979.92,50.25,74.42,1.06,87.25,1.54,35.07,9.13,28.24,0.87,0.57,33.14,34.44
55,41.0,2018.0,6.0,3.0,7.0,121.0,28.26,980.17,159.42,74.67,1.39,67.17,5.12,43.97,11.09,23.22,0.92,0.67,50.88,47.68
56,46.0,2018.0,6.0,3.0,8.0,143.0,29.63,980.0,311.83,68.58,1.48,85.17,5.67,40.59,23.67,40.99,0.85,0.68,50.77,45.4
57,46.0,2018.0,6.0,3.0,9.0,129.0,32.15,980.0,475.92,59.75,1.48,95.17,4.34,25.32,19.78,73.07,0.77,0.75,49.34,28.96
58,41.0,2018.0,6.0,3.0,10.0,136.0,34.05,979.83,607.42,53.25,1.61,104.17,3.17,24.15,13.05,88.25,0.69,0.67,43.53,22.92
59,47.0,2018.0,6.0,3.0,11.0,130.0,35.86,979.0,690.33,46.67,1.47,117.0,1.09,20.76,7.85,113.29,0.78,1.42,36.14,26.83
60,36.0,2018.0,6.0,3.0,12.0,132.0,36.96,978.42,705.5,41.75,1.29,129.08,0.98,19.92,3.08,125.97,0.74,1.89,17.22,32.89
61,44.0,2018.0,6.0,3.0,13.0,128.0,37.85,977.58,662.92,39.33,1.23,146.83,0.92,19.23,0.3,133.34,0.72,2.11,10.57,35.64
62,116.0,2018.0,6.0,3.0,14.0,130.0,38.37,976.75,519.92,37.75,1.17,143.75,0.63,19.3,0.3,144.13,0.72,1.92,10.15,34.81
63,68.0,2018.0,6.0,3.0,15.0,130.0,38.64,976.0,245.75,35.58,1.02,131.75,0.88,19.4,0.3,154.1,0.67,2.05,12.26,48.22
64,79.0,2018.0,6.0,3.0,16.0,168.0,38.07,975.0,99.67,34.75,1.07,188.33,0.34,44.9,0.3,167.7,0.59,2.1,13.24,45.4
65,69.0,2018.0,6.0,3.0,17.0,183.0,38.05,975.0,66.67,35.33,0.75,159.92,3.42,25.42,8.92,166.57,0.55,1.03,30.15,32.75
66,69.0,2018.0,6.0,3.0,18.0,184.0,37.52,975.0,27.67,37.92,0.81,109.67,0.63,53.93,15.27,128.5,0.82,0.34,41.2,50.55
67,72.0,2018.0,6.0,3.0,19.0,200.0,36.32,975.08,4.0,41.67,1.06,88.17,0.79,61.54,12.83,89.36,0.89,0.62,37.34,56.19
68,62.0,2018.0,6.0,3.0,20.0,202.0,34.98,976.0,2.0,47.33,1.01,92.5,0.94,63.36,20.28,75.7,0.93,0.46,31.06,59.62
69,50.0,2018.0,6.0,3.0,21.0,171.0,34.06,976.0,2.0,51.17,0.57,101.17,0.76,68.06,16.38,53.19,1.08,0.89,26.96,57.66
70,70.0,2018.0,6.0,3.0,22.0,151.0,33.07,976.67,2.0,55.42,0.84,108.67,5.93,72.17,13.11,32.46,1.03,0.83,26.49,66.02
71,75.0,2018.0,6.0,3.0,23.0,160.0,32.65,977.0,2.0,57.58,1.01,98.42,0.94,50.62,13.69,59.45,0.91,0.74,39.4,47.89
72,62.0,2018.0,6.0,4.0,0.0,141.0,32.17,976.58,2.0,58.33,1.14,115.83,0.5,42.86,16.15,67.12,0.77,0.52,44.03,40.17
73,59.0,2018.0,6.0,4.0,1.0,132.0,31.55,976.0,2.0,60.0,0.79,126.33,0.58,50.51,14.78,50.01,0.78,0.5,41.95,47.31
74,52.0,2018.0,6.0,4.0,2.0,145.0,31.4,976.17,2.0,59.42,1.0,126.08,0.89,46.57,7.55,50.52,0.34,0.5,22.08,21.35
75,45.0,2018.0,6.0,4.0,3.0,136.0,30.99,976.75,2.0,61.67,0.83,121.33,0.76,45.32,13.53,43.66,0.75,0.47,40.58,42.75
76,55.0,2018.0,6.0,4.0,4.0,130.0,30.95,977.0,2.0,61.0,1.07,132.08,3.75,43.39,10.57,37.2,0.74,0.68,34.47,40.87
77,61.0,2018.0,6.0,4.0,5.0,146.0,30.88,977.58,7.08,60.08,1.33,135.83,0.93,33.78,10.79,52.57,0.8,0.66,33.43,32.38
78,51.0,2018.0,6.0,4.0,6.0,121.0,31.27,978.25,52.25,60.0,1.29,126.75,1.34,39.97,11.03,42.58,0.82,0.5,32.72,38.67
79,40.0,2018.0,6.0,4.0,7.0,135.0,32.31,979.0,162.5,57.75,1.55,119.92,2.57,38.96,11.32,45.1,0.78,0.5,43.71,39.44
80,40.0,2018.0,6.0,4.0,8.0,121.0,33.88,979.0,304.08,52.67,1.82,130.17,7.87,34.76,10.37,55.82,0.67,0.8,43.8,38.24
81,67.0,2018.0,6.0,4.0,9.0,177.0,35.56,979.0,443.0,48.17,2.08,123.92,4.88,31.47,12.05,76.2,0.67,0.65,47.62,34.4
82,78.0,2018.0,6.0,4.0,10.0,204.0,37.1,979.0,554.42,44.67,1.82,113.25,5.61,26.93,11.09,82.11,0.62,0.73,42.72,31.69
83,75.0,2018.0,6.0,4.0,11.0,229.0,38.68,978.0,637.33,40.75,1.69,115.58,1.8,23.44,12.64,112.7,0.79,0.53,51.51,24.1
84,67.0,2018.0,6.0,4.0,12.0,213.0,39.72,977.58,657.25,37.25,1.63,117.5,1.33,22.1,13.43,128.2,0.8,0.4,39.17,22.23
85,62.0,2018.0,6.0,4.0,13.0,210.0,40.6,976.83,608.17,34.67,1.52,103.92,1.18,20.06,3.62,135.93,0.78,1.06,19.75,34.21
86,73.0,2018.0,6.0,4.0,14.0,217.0,40.78,976.0,420.08,35.0,1.41,111.42,0.93,21.63,12.71,141.42,0.8,0.41,36.05,22.76
87,70.0,2018.0,6.0,4.0,15.0,218.0,40.5,975.33,233.08,35.33,1.39,114.25,0.95,22.27,11.41,141.99,0.77,0.52,35.54,26.42
88,69.0,2018.0,6.0,4.0,16.0,222.0,40.03,975.0,115.75,36.83,1.47,108.92,3.35,23.98,10.93,128.71,0.77,0.64,38.99,27.23
89,67.0,2018.0,6.0,4.0,17.0,223.0,39.45,975.0,69.25,37.92,1.24,100.0,1.44,37.56,13.76,122.53,0.87,0.51,44.93,36.58
90,70.0,2018.0,6.0,4.0,18.0,226.0,38.3,975.0,27.25,39.75,1.2,88.25,1.36,56.78,14.49,96.21,1.01,0.4,43.0,54.13
91,62.0,2018.0,6.0,4.0,19.0,238.0,36.97,975.25,3.92,45.67,1.38,85.08,1.39,63.25,23.31,82.92,1.03,0.5,43.16,60.17
92,69.0,2018.0,6.0,4.0,20.0,235.0,36.02,976.0,2.0,47.75,1.38,84.67,0.88,50.72,17.7,87.28,1.0,0.46,29.31,47.92
93,59.0,2018.0,6.0,4.0,21.0,202.0,35.39,976.83,2.0,49.33,1.24,94.5,0.93,51.47,15.16,70.13,0.97,0.43,26.7,48.67
94,56.0,2018.0,6.0,4.0,22.0,156.0,34.77,977.0,2.0,50.75,1.04,106.08,4.02,39.49,11.83,63.4,0.64,0.8,23.18,36.56
95,46.0,2018.0,6.0,4.0,23.0,134.0,34.23,977.0,2.0,52.0,1.34,108.58,0.83,33.24,12.15,63.3,0.77,0.69,33.69,31.73
96,48.0,2018.0,6.0,5.0,0.0,127.0,33.64,977.0,2.0,53.75,0.92,106.58,1.23,51.35,15.76,35.92,0.8,0.5,46.11,48.98
97,50.0,2018.0,6.0,5.0,1.0,135.0,33.29,977.83,2.0,53.08,0.97,112.25,0.96,39.37,16.12,44.23,0.7,0.5,40.97,37.57
98,47.0,2018.0,6.0,5.0,2.0,114.0,32.8,978.0,2.0,54.75,1.25,113.67,0.51,33.1,7.6,50.52,0.32,0.45,20.21,14.94
99,52.0,2018.0,6.0,5.0,3.0,101.0,32.31,978.33,2.0,56.58,1.14,118.67,0.63,32.42,14.19,46.99,0.63,0.43,36.78,30.71
100,57.0,2018.0,6.0,5.0,4.0,111.0,32.01,979.0,2.0,57.67,1.25,118.67,3.51,32.53,11.45,41.66,0.66,0.72,27.92,31.0
101,48.0,2018.0,6.0,5.0,5.0,103.0,31.79,979.67,6.17,59.17,1.07,118.5,0.73,33.12,9.13,38.89,0.7,0.57,26.47,31.49
102,48.0,2018.0,6.0,5.0,6.0,106.0,31.97,980.58,47.92,59.17,0.97,115.42,3.84,33.99,7.62,29.99,0.68,0.56,24.13,32.69
103,51.0,2018.0,6.0,5.0,7.0,117.0,33.13,981.0,158.5,56.92,1.43,107.58,2.66,36.93,7.67,31.02,0.82,0.42,34.28,37.74
104,52.0,2018.0,6.0,5.0,8.0,133.0,34.68,981.42,294.42,52.17,1.67,114.67,3.21,36.38,10.04,46.77,0.85,0.5,52.59,37.99
105,55.0,2018.0,6.0,5.0,9.0,160.0,35.94,982.0,421.58,47.67,1.43,127.83,3.26,37.18,13.16,64.91,0.9,0.5,50.73,38.82
106,59.0,2018.0,6.0,5.0,10.0,184.0,37.05,981.25,496.0,45.33,1.73,124.75,4.84,31.58,12.27,82.52,0.75,0.83,49.85,34.9
107,61.0,2018.0,6.0,5.0,11.0,191.0,38.28,981.0,606.75,42.25,1.66,125.42,1.76,26.73,13.95,102.54,0.84,0.68,56.26,27.12
108,61.0,2018.0,6.0,5.0,12.0,164.0,39.12,980.67,625.08,38.75,1.76,115.75,1.37,24.78,14.48,113.85,0.78,0.4,42.04,24.72
109,62.0,2018.0,6.0,5.0,13.0,168.0,40.01,979.92,605.5,34.92,1.38,107.75,1.17,21.57,12.67,122.06,0.76,0.55,36.69,22.94
110,53.0,2018.0,6.0,5.0,14.0,144.0,40.44,979.0,444.83,33.75,1.58,112.0,1.18,21.33,8.7,122.47,0.71,1.03,28.78,26.94
111,48.0,2018.0,6.0,5.0,15.0,143.0,40.24,978.17,240.75,34.42,1.35,126.08,1.09,20.44,6.27,121.68,0.7,1.32,26.42,28.04
112,45.0,2018.0,6.0,5.0,16.0,149.0,39.7,977.25,112.67,35.17,1.42,104.25,3.22,24.56,11.15,110.31,0.66,0.6,46.38,26.27
113,62.0,2018.0,6.0,5.0,17.0,150.0,39.19,977.0,70.75,36.83,1.28,116.92,3.64,35.62,11.64,95.95,0.67,0.71,42.61,35.38
114,61.0,2018.0,6.0,5.0,18.0,161.0,38.14,977.0,28.5,40.33,1.14,112.42,1.26,51.74,13.97,83.77,0.94,0.32,42.44,49.41
115,58.0,2018.0,6.0,5.0,19.0,169.0,37.28,977.0,3.67,41.83,0.83,94.92,1.63,66.58,14.53,62.59,1.03,0.43,41.21,63.58
116,52.0,2018.0,6.0,5.0,20.0,156.0,36.59,978.0,2.0,43.33,0.85,100.08,1.5,67.79,13.42,51.24,1.13,0.5,33.27,64.47
117,56.0,2018.0,6.0,5.0,21.0,153.0,35.76,979.25,2.0,49.67,1.12,85.67,1.05,59.25,13.32,50.43,1.08,0.5,27.39,55.95
118,77.0,2018.0,6.0,5.0,22.0,178.0,35.1,980.0,2.0,51.83,0.92,95.92,5.23,51.43,10.78,43.68,0.94,1.02,23.1,47.48
119,70.0,2018.0,6.0,5.0,23.0,150.0,34.49,980.25,2.0,53.5,1.39,108.67,1.2,35.13,9.4,55.36,0.83,0.83,25.72,33.98
120,70.0,2018.0,6.0,6.0,0.0,150.0,34.02,981.0,2.0,55.58,1.2,106.25,1.01,34.35,11.1,52.89,0.79,0.43,48.47,33.01
121,62.0,2018.0,6.0,6.0,1.0,161.0,33.68,980.33,2.0,57.17,1.13,107.08,3.43,33.99,11.38,51.03,0.8,0.82,41.0,33.58
122,62.0,2018.0,6.0,6.0,2.0,158.0,33.44,980.92,2.0,58.25,0.89,88.25,14.05,29.63,2.77,27.64,0.12,2.38,9.67,15.36
123,56.0,2018.0,6.0,6.0,3.0,149.0,33.26,981.0,2.0,58.75,1.07,28.0,41.18,38.77,0.4,0.61,0.04,4.67,12.76,37.74
124,72.0,2018.0,6.0,6.0,4.0,175.0,31.79,981.08,2.0,64.83,1.55,14.83,13.09,29.93,7.36,22.38,0.02,2.01,24.77,32.32
125,59.0,2018.0,6.0,6.0,5.0,188.0,30.24,982.58,3.0,65.0,2.15,43.17,0.82,25.97,12.39,43.84,0.78,0.83,27.4,25.07
126,89.0,2018.0,6.0,6.0,6.0,382.0,28.7,983.08,11.17,72.42,2.18,31.25,2.54,42.9,14.2,48.44,0.7,0.51,26.87,43.0
127,53.0,2018.0,6.0,6.0,7.0,194.0,29.87,983.92,118.5,67.92,1.23,76.92,2.84,42.44,13.81,49.56,0.81,0.45,27.52,43.03
128,39.0,2018.0,6.0,6.0,8.0,112.0,31.78,983.25,302.33,58.08,1.43,78.83,3.49,42.99,15.73,62.16,0.92,0.4,47.89,44.51
129,41.0,2018.0,6.0,6.0,9.0,151.0,32.23,983.83,340.83,52.58,1.9,59.83,5.53,51.73,17.28,72.42,0.91,0.43,44.43,55.32
130,62.0,2018.0,6.0,6.0,10.0,193.0,33.63,983.0,490.58,50.83,1.7,75.75,6.76,35.64,15.02,78.94,0.74,0.93,40.66,39.3
131,58.0,2018.0,6.0,6.0,11.0,153.0,33.68,982.58,131.67,51.17,1.39,82.92,2.97,45.38,14.19,74.67,0.84,0.76,44.06,45.96
132,51.0,2018.0,6.0,6.0,12.0,139.0,34.62,982.0,329.17,52.5,1.55,95.33,2.72,38.23,18.86,73.9,0.85,0.4,37.64,39.05
133,48.0,2018.0,6.0,6.0,13.0,144.0,35.27,981.08,288.83,51.5,1.48,88.17,2.45,31.34,14.07,79.44,0.87,0.38,28.27,32.29
134,42.0,2018.0,6.0,6.0,14.0,150.0,35.09,981.0,211.67,51.92,1.23,79.0,4.62,42.04,10.53,76.05,0.87,0.56,26.0,42.18
135,47.0,2018.0,6.0,6.0,15.0,144.0,34.77,980.42,248.33,54.08,1.46,37.0,3.88,55.07,10.38,71.42,0.99,0.42,27.15,56.2
136,59.0,2018.0,6.0,6.0,16.0,155.0,34.8,979.25,135.75,54.92,1.34,49.92,7.62,50.74,10.87,125.33,0.99,1.26,43.67,50.33
137,84.0,2018.0,6.0,6.0,17.0,168.0,35.0,978.67,87.33,54.92,1.03,68.08,2.51,58.82,20.78,79.95,1.03,1.04,45.12,57.72
138,72.0,2018.0,6.0,6.0,18.0,177.0,34.57,978.0,30.83,56.33,0.81,100.17,2.04,65.2,28.07,69.31,1.1,0.5,40.47,62.83
139,78.0,2018.0,6.0,6.0,19.0,197.0,33.32,978.0,4.58,60.42,1.39,36.08,2.03,81.62,29.24,46.95,1.32,0.62,41.16,77.87
140,70.0,2018.0,6.0,6.0,20.0,200.0,32.49,978.5,2.0,63.75,0.73,64.83,4.01,90.79,26.52,28.98,1.52,1.09,38.05,89.17
141,63.0,2018.0,6.0,6.0,21.0,191.0,32.02,979.0,2.0,66.42,0.53,88.58,4.03,90.83,15.86,9.0,1.59,1.0,26.41,89.28
142,77.0,2018.0,6.0,6.0,22.0,172.0,31.49,979.0,2.0,69.0,0.52,83.17,5.1,88.12,10.28,3.88,1.67,2.13,23.99,88.28
143,74.0,2018.0,6.0,6.0,23.0,169.0,31.12,978.5,2.0,71.42,0.33,108.58,42.82,102.27,5.61,11.12,1.71,4.89,17.8,65.03
144,59.0,2018.0,6.0,7.0,0.0,163.0,30.95,978.0,2.0,73.83,0.46,109.92,75.03,129.67,5.14,29.83,1.72,6.25,23.59,84.84
145,68.0,2018.0,6.0,7.0,1.0,166.0,30.58,978.0,2.0,75.75,0.63,119.83,60.05,112.8,4.87,22.16,1.43,6.67,27.76,85.45
146,79.0,2018.0,6.0,7.0,2.0,215.0,30.15,978.0,2.0,73.92,0.63,114.25,6.68,73.07,10.52,5.66,0.93,1.96,28.18,76.66
147,64.0,2018.0,6.0,7.0,3.0,150.0,29.68,978.0,2.0,76.17,0.43,89.17,4.59,70.31,18.15,5.32,1.0,0.73,61.5,71.18
148,75.0,2018.0,6.0,7.0,4.0,135.0,29.41,978.0,2.0,77.5,0.44,103.9,12.57,76.06,15.3,1.93,1.14,2.13,57.78,87.72
149,81.0,2018.0,6.0,7.0,5.0,147.0,29.32,978.83,6.92,78.33,0.47,125.42,10.68,72.88,11.35,3.38,1.15,2.02,37.26,78.04
150,78.0,2018.0,6.0,7.0,6.0,151.0,29.81,979.0,49.5,77.17,0.73,118.25,10.69,67.28,9.34,4.95,1.19,0.9,39.52,77.0
151,74.0,2018.0,6.0,7.0,7.0,134.0,31.4,979.0,169.0,64.92,0.88,138.83,7.44,51.45,7.29,18.25,1.06,0.83,35.41,57.83
152,42.0,2018.0,6.0,7.0,8.0,107.0,33.85,979.0,324.92,51.17,0.99,132.83,4.83,46.2,4.48,40.78,0.94,2.39,34.16,49.33
153,38.0,2018.0,6.0,7.0,9.0,121.0,35.54,979.0,477.67,47.08,1.07,106.58,4.12,47.09,0.72,61.39,0.92,3.81,20.74,49.12
154,68.0,2018.0,6.0,7.0,10.0,166.0,36.63,979.0,578.83,45.25,1.17,105.75,7.05,44.3,0.83,76.88,0.85,3.4,41.53,46.34
155,70.0,2018.0,6.0,7.0,11.0,161.0,38.06,978.25,659.67,42.08,1.09,102.0,1.9,25.58,22.48,120.82,0.78,1.64,66.37,26.22
156,67.0,2018.0,6.0,7.0,12.0,144.0,38.93,977.75,679.67,39.5,1.15,100.42,1.42,21.79,29.2,137.55,0.74,0.63,65.15,26.46
157,55.0,2018.0,6.0,7.0,13.0,158.0,39.57,976.58,654.75,37.0,1.1,143.17,0.74,21.92,10.83,160.1,0.73,1.12,37.65,40.63
158,78.0,2018.0,6.0,7.0,14.0,155.0,39.9,975.58,442.42,34.83,1.07,111.0,0.58,47.4,0.45,160.32,0.68,1.48,21.48,47.63
159,78.0,2018.0,6.0,7.0,15.0,151.0,40.25,974.58,258.5,31.0,0.84,160.67,0.8,35.760002,0.3,169.97,0.65,1.42,22.05,46.6
160,62.0,2018.0,6.0,7.0,16.0,150.0,40.05,974.0,112.17,31.67,0.54,185.33,2.82,24.12,4.49,142.32,0.65,1.0,26.73,39.44
161,69.0,2018.0,6.0,7.0,17.0,164.0,39.84,973.0,70.17,32.25,0.51,131.5,2.97,39.21,20.22,167.04,0.74,0.33,45.08,39.22
162,75.0,2018.0,6.0,7.0,18.0,178.0,38.87,973.17,28.08,35.58,0.43,130.42,0.89,74.29,20.05,151.18,1.07,0.43,47.48,69.65
163,75.0,2018.0,6.0,7.0,19.0,207.0,37.71,974.0,3.67,40.83,0.73,106.08,1.36,82.9,21.36,73.58,1.2,0.59,47.08,78.18
164,81.0,2018.0,6.0,7.0,20.0,224.0,36.78,974.0,2.0,45.0,0.79,88.83,0.86,79.98,18.66,47.33,1.27,2.07,41.22,70.39
165,86.0,2018.0,6.0,7.0,21.0,219.0,35.61,974.83,2.0,55.0,0.98,89.42,1.0,54.48,14.26,54.05,1.17,1.21,30.32,48.95
166,73.0,2018.0,6.0,7.0,22.0,188.0,34.89,975.0,2.0,58.17,0.73,90.5,5.65,52.59,11.7,41.03,1.03,1.41,25.93,47.71
