,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
7202,104.5,2019.0,3.0,28.0,2.0,120.82143,20.15,987.95,22.55,68.15,0.5,201.82,175.9,76.5,20.5,0.6,2.58,8.95,45.97,181.8
7203,100.25,2019.0,3.0,28.0,3.0,120.78571,20.15,987.55,22.43,66.6,0.47,217.18,177.35,92.15,20.48,0.65,2.3,8.38,48.45,191.57
7204,113.5,2019.0,3.0,28.0,4.0,120.75,19.43,987.42,22.65,70.75,0.23,228.12,149.05,84.15,23.85,0.3,1.9,6.93,50.2,164.2
7205,152.5,2019.0,3.0,28.0,5.0,120.71429,19.77,987.5,23.18,63.28,0.5,202.82,107.17,85.3,31.95,0.25,1.8,7.1,51.78,130.62
7206,166.5,2019.0,3.0,28.0,6.0,120.67857,20.2,988.12,41.3,59.12,0.42,206.15,69.0,74.68,46.55,0.6,1.48,4.22,52.4,93.95
7207,191.25,2019.0,3.0,28.0,7.0,120.64286,22.95,988.72,115.15,51.35,0.25,217.6,82.25,92.0,49.38,1.35,1.57,4.4,52.08,113.92
7208,175.75,2019.0,3.0,28.0,8.0,120.60714,26.55,989.27,217.95,40.55,0.28,212.3,69.18,116.05,49.42,6.67,1.5,4.35,51.95,116.15
7209,149.25,2019.0,3.0,28.0,9.0,120.57143,29.62,989.8,254.7,31.85,0.38,151.75,23.43,100.1,35.97,41.5,1.17,3.45,51.85,70.35
7210,97.0,2019.0,3.0,28.0,10.0,120.53571,31.5,989.77,570.02,26.27,0.4,148.15,13.68,83.92,25.12,80.53,1.0,2.75,52.42,53.8
7211,61.0,2019.0,3.0,28.0,11.0,120.5,33.27,989.27,684.05,21.77,0.5,152.98,7.82,61.95,17.8,130.7,0.97,2.35,44.25,37.42
7212,47.75,2019.0,3.0,28.0,12.0,120.46429,34.62,988.48,689.85,18.12,0.68,188.62,4.65,48.35,15.75,175.97,0.85,1.93,41.35,27.5
7213,34.5,2019.0,3.0,28.0,13.0,120.42857,36.08,987.43,644.38,16.6,0.8,223.23,4.08,36.73,18.12,159.57,0.72,1.67,39.22,20.78
7214,32.0,2019.0,3.0,28.0,14.0,120.39286,36.4,986.42,594.9,17.65,0.75,251.75,2.55,26.15,20.5,175.38,0.7,1.23,38.22,13.97
7215,33.0,2019.0,3.0,28.0,15.0,120.35714,35.97,985.5,446.45,19.55,0.98,262.55,2.78,27.48,26.0,190.55,0.7,1.8,38.67,14.93
7216,41.25,2019.0,3.0,28.0,16.0,120.32143,34.35,984.9,206.65,22.38,1.23,281.7,3.5,25.3,24.15,127.05,0.62,2.3,38.55,12.62
7217,32.0,2019.0,3.0,28.0,17.0,120.28571,32.33,984.65,75.88,27.1,0.65,280.6,3.58,34.45,22.1,108.88,0.75,1.98,37.75,19.23
7218,63.0,2019.0,3.0,28.0,18.0,120.25,29.27,984.58,25.98,36.62,0.4,339.85,22.93,103.1,27.1,32.0,1.55,3.68,51.9,71.5
7219,165.75,2019.0,3.0,28.0,19.0,120.21429,26.55,984.7,15.6,43.83,0.43,313.03,128.5,143.35,31.48,0.6,3.28,10.95,57.82,179.35
7220,209.75,2019.0,3.0,28.0,20.0,120.17857,25.43,985.3,16.88,48.45,0.3,277.48,116.2,114.9,25.38,0.25,2.83,11.25,48.05,154.03
7221,100.25,2019.0,3.0,28.0,21.0,120.14286,24.02,985.8,17.0,56.1,0.18,231.18,133.05,113.38,23.02,0.45,2.97,7.38,46.23,166.88
7222,124.0,2019.0,3.0,28.0,22.0,120.10714,23.6,985.77,16.83,60.83,0.2,302.15,138.4,108.1,23.35,0.6,3.65,8.35,46.33,168.5
7223,119.0,2019.0,3.0,28.0,23.0,120.07143,22.97,985.98,16.68,64.92,0.2,251.0,151.7,103.01666,25.4,1.0,3.7,9.7,47.25,176.28334
7224,112.75,2019.0,3.0,29.0,0.0,120.03571,22.77,985.88,16.35,67.38,0.35,317.25,165.0,97.933334,24.93,1.4,2.65,8.78,47.15,184.06667
7225,110.25,2019.0,3.0,29.0,1.0,120.0,22.23,985.73,17.0,73.78,0.15,239.17,178.3,92.85,22.7,1.8,2.3,8.3,48.53,191.85
7226,105.75,2019.0,3.0,29.0,2.0,119.96429,21.72,984.9,16.27,76.75,0.15,271.38,112.25,85.97,20.18,11.88,1.6,6.62,52.25,135.1
7227,108.0,2019.0,3.0,29.0,3.0,119.92857,21.35,984.23,16.6,78.62,0.1,297.12,74.55,81.3,18.97,11.43,1.33,4.6,52.93,102.05
7228,108.0,2019.0,3.0,29.0,4.0,119.89286,21.0,984.25,17.4,81.88,0.12,218.25,114.28,71.25,19.82,9.82,1.5,4.8,55.95,129.07
7229,128.0,2019.0,3.0,29.0,5.0,119.85714,20.72,984.38,17.25,84.03,0.15,284.8,109.3425,91.045,21.73,7.1,3.08,10.57,68.85,135.56
7230,176.25,2019.0,3.0,29.0,6.0,119.82143,20.8,985.02,30.92,83.97,0.15,178.52,104.405,110.84,21.98,4.78,3.33,8.03,61.4,142.05
7231,143.5,2019.0,3.0,29.0,7.0,119.78571,24.95,985.55,119.6,67.17,0.15,276.95,99.4675,130.635,23.02,10.78,3.33,9.02,61.25,148.54001
7232,144.25,2019.0,3.0,29.0,8.0,119.75,28.62,986.12,216.97,47.7,0.47,162.93,94.53,150.43,30.27,16.82,2.4,7.78,65.7,155.03
7233,114.5,2019.0,3.0,29.0,9.0,119.71429,31.68,986.15,243.32,37.07,0.65,122.17,13.47,85.1,34.4,70.32,1.48,5.25,68.47,54.27
7234,82.5,2019.0,3.0,29.0,10.0,119.67857,34.67,985.72,548.62,27.5,0.6,207.05,5.47,49.95,26.48,121.62,1.2,3.9,64.8,29.0
7235,66.5,2019.0,3.0,29.0,11.0,119.64286,35.8,985.35,677.9,23.6,0.83,153.6,3.97,42.25,16.43,147.12,0.95,2.5,52.77,23.68
7236,50.5,2019.0,3.0,29.0,12.0,119.60714,37.35,984.52,705.62,20.38,0.73,181.4,4.35,42.2,13.85,174.3,0.95,2.1,51.83,23.98
7237,50.75,2019.0,3.0,29.0,13.0,119.57143,38.73,983.5,670.72,18.33,0.7,260.5,3.52,30.32,13.82,186.8,0.95,3.02,50.85,16.98
7238,45.75,2019.0,3.0,29.0,14.0,119.53571,38.1,982.65,546.85,19.42,0.7,249.55,2.02,27.85,20.55,191.4,0.8,2.2,48.48,14.43
7239,42.5,2019.0,3.0,29.0,15.0,119.5,37.15,981.78,342.05,21.73,1.18,287.3,2.05,24.7,22.32,149.52,0.78,2.27,47.58,12.88
7240,43.5,2019.0,3.0,29.0,16.0,119.46429,34.48,981.38,154.15,28.7,1.48,314.62,3.98,47.83,25.58,83.02,0.8,3.02,47.55,26.68
7241,41.5,2019.0,3.0,29.0,17.0,119.42857,33.27,981.67,96.72,32.3,1.17,311.23,5.82,57.85,23.55,55.78,0.95,2.77,45.62,33.55
7242,41.5,2019.0,3.0,29.0,18.0,119.39286,30.38,982.15,24.23,37.92,0.4,305.52,4.05,70.53,23.9,45.8,1.12,2.52,45.05,38.85
7243,70.75,2019.0,3.0,29.0,19.0,119.35714,27.92,982.53,15.0,49.9,0.8,318.0,55.8,118.6,26.73,0.62,2.12,4.72,51.22,106.57
7244,124.25,2019.0,3.0,29.0,20.0,119.32143,26.98,983.0,15.08,55.5,0.57,299.02,13.95,94.33,20.23,3.17,1.55,4.6,47.9,59.58
7245,63.25,2019.0,3.0,29.0,21.0,119.28571,25.55,984.02,18.52,63.47,0.18,163.78,15.5,86.22,17.5,2.18,1.73,2.65,48.92,56.55
7246,70.25,2019.0,3.0,29.0,22.0,119.25,25.42,984.07,16.78,62.38,0.55,320.77,59.95,90.3,18.9,1.5366668,1.9,3.52,51.05,94.78
7247,83.5,2019.0,3.0,29.0,23.0,119.21429,24.52,984.05,18.15,66.42,0.25,258.3,56.1,80.78,19.65,0.8933334,1.77,3.95,53.02,86.7
7248,101.75,2019.0,3.0,30.0,0.0,119.17857,24.22,984.12,21.32,69.65,0.18,173.38,88.53,85.75,20.5,0.25,1.9,5.05,52.55,115.72
7249,136.75,2019.0,3.0,30.0,1.0,119.14286,23.73,983.58,22.82,72.05,0.12,182.65,121.22,89.2,27.4,0.8,1.95,5.45,63.38,144.48
7250,165.75,2019.0,3.0,30.0,2.0,119.10714,23.27,982.9,18.23,73.9,0.33,301.95,101.78,82.42,34.12,4.4,1.88,6.12,61.92,124.65
7251,142.0,2019.0,3.0,30.0,3.0,119.07143,22.8,982.85,18.62,78.62,0.2,300.8,154.1,71.12,28.65,5.28,2.1,6.28,57.45,161.18
7252,121.75,2019.0,3.0,30.0,4.0,119.03571,22.4,982.8,18.62,82.03,0.1,233.97,174.35,67.33,26.38,6.38,2.25,6.38,61.25,175.9
7253,110.5,2019.0,3.0,30.0,5.0,119.0,22.15,982.78,18.4,83.47,0.18,269.9,182.85,69.865005,23.18,5.08,2.6,7.35,65.28,184.075
7254,126.25,2019.0,3.0,30.0,6.0,118.96429,22.25,983.4,27.43,83.12,0.3,238.95,191.35,72.4,26.77,6.78,2.73,7.0,63.25,192.25
7255,136.0,2019.0,3.0,30.0,7.0,118.92857,26.32,984.27,119.78,64.08,0.32,214.6,146.1,106.3,28.18,24.12,2.72,7.62,64.88,173.45
7256,133.75,2019.0,3.0,30.0,8.0,118.89286,30.27,984.92,216.62,44.47,0.5,164.12,33.1,104.03,36.55,24.27,1.72,6.1,64.38,80.03
7257,91.75,2019.0,3.0,30.0,9.0,118.85714,33.38,985.18,236.88,32.4,0.95,135.88,19.18,85.22,52.98,44.3,1.27,3.85,63.8,58.98
7258,63.5,2019.0,3.0,30.0,10.0,118.82143,35.77,984.97,489.73,24.28,0.82,142.3,9.8,56.15,52.83,82.2,0.93,2.72,55.4,35.88
7259,50.0,2019.0,3.0,30.0,11.0,118.78571,37.78,984.52,682.07,18.75,0.85,152.88,3.72,29.82,26.57,119.75,0.8,2.0,52.65,16.98
7260,38.5,2019.0,3.0,30.0,12.0,118.75,39.2,983.65,715.33,15.95,0.55,182.55,2.95,22.78,19.08,138.07,0.72,1.73,48.05,12.55
7261,31.75,2019.0,3.0,30.0,13.0,118.71429,39.08,983.05,676.47,15.32,1.68,28.9,4.45,34.28,15.55,145.12,0.67,1.52,44.92,20.02
7262,35.75,2019.0,3.0,30.0,14.0,118.67857,38.62,982.1,524.1,16.6,1.35,148.9,2.93,33.5,29.88,188.55,0.7,1.45,44.4,18.2
7263,46.25,2019.0,3.0,30.0,15.0,118.64286,36.8,981.02,203.7,20.05,1.48,328.32,3.33,52.7,32.98,194.8,1.0,2.9,43.02,28.82
7264,61.0,2019.0,3.0,30.0,16.0,118.60714,36.3,980.9,157.75,21.52,1.43,253.2,2.62,44.52,31.32,175.15,0.9,3.25,42.85,23.82
7265,64.5,2019.0,3.0,30.0,17.0,118.57143,33.8,980.85,39.5,29.48,1.07,324.02,3.73,69.0,26.25,113.83,1.12,4.93,43.47,37.88
7266,77.25,2019.0,3.0,30.0,18.0,118.53571,31.4,981.85,17.1,37.6,0.6,250.98,4.72,78.28,22.55,41.08,1.25,3.58,44.5,43.5
7267,56.0,2019.0,3.0,30.0,19.0,118.5,30.95,982.48,19.17,30.9,0.75,70.72,21.95,105.98,18.57,12.38,1.5,4.1,42.08,72.2
7268,58.25,2019.0,3.0,30.0,20.0,118.46429,29.05,983.05,16.45,39.12,0.38,261.88,70.68,117.68,20.38,0.82,2.05,4.23,41.83,118.35
7269,69.25,2019.0,3.0,30.0,21.0,118.42857,28.67,983.95,17.27,34.55,0.4,189.12,91.68,114.45,20.4,0.5,2.25,5.47,42.1,133.52
7270,59.25,2019.0,3.0,30.0,22.0,118.39286,26.98,983.9,17.05,44.88,0.38,215.08,117.8,98.65,22.27,2.82,2.32,5.62,43.33,146.55
7271,74.0,2019.0,3.0,30.0,23.0,118.35714,26.1,984.33,16.9,49.55,0.2,223.62,161.4,95.78,26.8,27.45,2.3,5.15,42.78,180.4
7272,82.5,2019.0,3.0,31.0,0.0,118.32143,25.35,984.27,16.23,54.7,0.2,241.45,171.55,97.65,26.58,22.98,2.67,5.55,42.77,189.65
7273,95.75,2019.0,3.0,31.0,1.0,118.28571,25.05,983.85,14.7,58.88,0.57,298.1,69.95,94.95,24.72,1.2,2.02,6.5,46.83,106.28
7274,104.0,2019.0,3.0,31.0,2.0,118.25,24.68,983.6,15.35,61.47,0.38,277.77,13.08,86.9,22.1,1.43,1.27,4.62,47.12,54.95
7275,77.75,2019.0,3.0,31.0,3.0,118.21429,24.45,983.25,15.77,64.17,0.57,274.28,16.65,76.55,22.82,0.35,1.15,3.53,47.9,52.27
7276,76.5,2019.0,3.0,31.0,4.0,118.17857,23.6,983.1,15.72,66.53,0.7,287.33,6.88,57.77,31.65,8.1,0.95,3.17,50.67,34.35
7277,65.0,2019.0,3.0,31.0,5.0,118.14286,23.12,983.25,15.78,59.7,0.88,289.75,3.17,39.03,27.75,25.47,0.85,2.95,50.58,21.32
7278,63.0,2019.0,3.0,31.0,6.0,118.10714,22.88,984.2,29.95,58.95,0.5,252.1,4.3,48.48,27.35,16.73,0.85,2.6,48.83,27.25
7279,64.25,2019.0,3.0,31.0,7.0,118.07143,25.92,984.88,127.0,43.17,0.53,263.8,5.7,44.75,35.53,29.35,0.85,2.32,48.65,26.48
7280,60.0,2019.0,3.0,31.0,8.0,118.03571,29.07,985.23,225.0,30.78,0.93,284.17,10.25,50.0,49.32,41.62,0.85,2.58,49.4,33.05
7281,62.0,2019.0,3.0,31.0,9.0,118.0,32.3,985.4,201.82,23.45,1.2,281.18,6.22,40.67,54.05,77.03,0.75,2.5,48.03,24.7
7282,55.75,2019.0,3.0,31.0,10.0,117.96429,33.53,985.52,467.57,21.93,1.77,278.42,3.0,22.92,26.65,107.92,0.62,1.88,47.4,12.65
7283,43.25,2019.0,3.0,31.0,11.0,117.92857,34.25,985.2,710.3,19.78,1.77,270.58,2.8,19.02,26.67,118.92,0.62,1.55,45.22,10.4
7284,33.0,2019.0,3.0,31.0,12.0,117.89286,35.08,984.4,787.27,14.57,2.0,278.45,2.67,16.6,23.8,120.95,0.53,1.48,40.08,9.03
7285,27.25,2019.0,3.0,31.0,13.0,117.85714,35.55,983.62,764.12,12.47,2.12,277.18,4.08,20.58,23.9,120.35,0.55,1.33,37.5,12.3
7286,27.75,2019.0,3.0,31.0,14.0,117.82143,35.65,982.78,683.38,9.88,1.95,274.35,4.0,22.08,20.08,119.95,0.62,2.23,34.93,13.02
7287,23.75,2019.0,3.0,31.0,15.0,117.78571,34.78,982.27,530.85,11.05,2.15,273.73,2.92,17.93,12.55,120.58,0.55,1.23,32.7,9.9
7288,16.25,2019.0,3.0,31.0,16.0,117.75,32.88,982.0,201.12,13.9,1.88,265.77,3.5,23.95,15.5,110.1,0.62,1.08,33.85,13.57
7289,21.5,2019.0,3.0,31.0,17.0,117.71429,31.3,981.97,45.23,15.65,1.82,268.33,2.98,22.9,11.55,103.83,0.62,1.3,32.02,12.62
7290,17.25,2019.0,3.0,31.0,18.0,117.67857,29.35,982.4,19.82,22.43,1.27,272.75,2.95,28.83,11.6,90.43,0.65,1.02,33.55,15.78
7291,23.0,2019.0,3.0,31.0,19.0,117.64286,27.45,983.02,14.28,29.9,0.8,270.5,5.65,66.3,14.53,41.73,1.02,1.98,35.02,37.9
7292,41.25,2019.0,3.0,31.0,20.0,117.60714,26.25,983.72,16.2,32.92,0.9,271.57,7.47,75.22,20.75,29.12,1.23,2.88,36.58,42.38
7293,48.25,2019.0,3.0,31.0,21.0,117.57143,25.2,984.28,17.95,35.62,0.67,267.2,5.03,68.92,21.8,27.62,1.15,2.73,35.98,38.83
7294,39.5,2019.0,3.0,31.0,22.0,117.53571,24.7,984.38,16.9,37.97,0.9,276.5,3.45,56.45,20.3,37.65,1.0,2.12,36.35,30.85
7295,39.0,2019.0,3.0,31.0,23.0,117.5,24.03,984.05,18.35,40.22,0.72,269.65,4.03,49.17,21.52,41.38,0.8,1.93,37.7,27.48
7296,40.5,2019.0,4.0,1.0,0.0,117.46429,23.9,983.6,17.5,39.08,0.88,275.35,3.88,43.22,21.02,53.83,0.7,1.62,37.62,24.15
7297,34.75,2019.0,4.0,1.0,1.0,117.42857,23.1,983.3,16.32,40.95,0.62,265.6,3.35,32.73,19.73,66.6,0.6,1.2,36.95,18.15
7298,33.5,2019.0,4.0,1.0,2.0,117.39286,21.95,982.85,16.7,45.17,0.6,255.1,2.5,31.82,21.85,54.6,0.6,1.15,37.02,16.98
7299,42.25,2019.0,4.0,1.0,3.0,117.35714,21.62,982.55,16.6,46.67,0.72,246.77,1.8,27.2,23.35,59.75,0.6,1.4,37.4,13.93
7300,51.75,2019.0,4.0,1.0,4.0,117.32143,21.2,982.7,17.27,48.65,0.62,231.97,3.83,52.8,26.68,25.32,0.65,1.7,36.9,29.23
7301,90.0,2019.0,4.0,1.0,5.0,117.28571,20.35,983.02,17.67,51.85,0.8,234.07,5.42,59.78,46.32,12.48,0.88,2.67,37.95,34.25
7302,150.75,2019.0,4.0,1.0,6.0,117.25,20.0,983.65,34.15,53.17,0.85,225.05,17.77,65.92,46.4,4.85,1.02,3.82,38.77,47.62
7303,145.75,2019.0,4.0,1.0,7.0,117.21429,22.17,984.6,137.93,46.08,1.3,222.52,24.45,63.22,53.3,14.95,1.17,4.5,39.83,51.5
7304,144.5,2019.0,4.0,1.0,8.0,117.17857,25.35,985.0,236.05,36.7,1.27,242.47,12.78,54.8,52.4,45.38,1.05,4.12,40.1,37.6
7305,116.0,2019.0,4.0,1.0,9.0,117.14286,29.3,985.35,167.32,27.33,1.28,255.55,8.22,40.6,44.98,88.73,0.95,3.67,41.33,26.25
7306,80.5,2019.0,4.0,1.0,10.0,117.10714,31.85,985.5,461.1,21.9,1.48,262.45,4.58,30.65,33.27,121.22,0.8,2.38,40.38,18.02
7307,51.25,2019.0,4.0,1.0,11.0,117.07143,33.42,985.2,719.9,18.45,1.35,246.12,3.52,28.17,32.47,132.6,0.83,2.38,37.03,15.88
7308,38.75,2019.0,4.0,1.0,12.0,117.03571,34.08,984.67,777.15,15.95,1.6,249.05,3.62,25.98,29.6,135.65,0.67,1.93,35.05,14.78
7309,31.75,2019.0,4.0,1.0,13.0,117.0,34.55,984.22,751.62,15.15,1.85,251.65,5.28,25.78,17.02,125.55,0.6,1.6,31.12,16.12
7310,21.0,2019.0,4.0,1.0,14.0,128.0,34.65,983.55,652.92,15.5,1.95,256.77,3.67,22.45,17.62,129.25,0.6,1.23,33.5,12.9
7311,21.75,2019.0,4.0,1.0,15.0,135.5,34.38,982.92,508.75,15.78,1.95,259.82,4.53,25.12,17.95,130.1,0.65,1.3,33.4,15.05
7312,30.25,2019.0,4.0,1.0,16.0,151.0,33.23,982.58,206.18,17.0,1.57,270.0,3.6,27.57,11.35,123.35,0.65,1.85,34.65,15.6
7313,21.5,2019.0,4.0,1.0,17.0,132.25,31.3,982.92,59.42,21.25,1.43,275.88,2.4,29.67,13.7,113.8,0.67,1.52,32.25,15.78
7314,22.25,2019.0,4.0,1.0,18.0,148.0,29.42,983.45,31.48,21.62,1.65,282.92,3.58,40.17,14.47,87.93,0.78,2.45,33.45,22.3
7315,33.75,2019.0,4.0,1.0,19.0,168.0,27.6,984.48,25.62,25.48,1.4,290.1,3.95,56.23,16.33,64.4,0.9,3.55,34.33,31.15
7316,47.25,2019.0,4.0,1.0,20.0,143.75,27.28,985.17,25.23,27.55,1.68,296.17,4.32,56.83,22.1,65.9,1.0,3.92,34.92,31.77
7317,44.75,2019.0,4.0,1.0,21.0,136.75,26.25,985.32,24.92,32.0,1.43,312.0,4.25,72.25,28.07,43.65,1.12,3.0,36.1,39.88
7318,45.75,2019.0,4.0,1.0,22.0,143.25,24.82,985.27,25.62,36.8,0.85,296.17,4.42,78.72,33.6,38.77,1.15,3.92,37.7,43.5
7319,49.75,2019.0,4.0,1.0,23.0,133.0,23.35,985.27,26.52,42.9,0.45,272.0,4.42,74.33,30.45,32.58,0.9,3.0,38.33,41.12
7320,48.25,2019.0,4.0,2.0,0.0,122.25,22.12,985.15,25.88,48.53,0.28,228.62,7.38,92.0,28.75,8.0,0.95,2.5,38.85,52.9
7321,55.75,2019.0,4.0,2.0,1.0,137.25,21.4,984.98,26.83,52.28,0.23,192.05,33.7,91.95,26.35,0.2,1.0,3.1,37.7,74.42
7322,59.0,2019.0,4.0,2.0,2.0,146.25,20.98,984.42,25.6,54.4,0.35,223.48,79.08,91.62,23.3,0.42,1.17,4.07,39.4,111.1
7323,60.25,2019.0,4.0,2.0,3.0,150.75,20.85,984.33,24.25,54.38,0.38,202.65,72.42,85.15,24.4,0.62,1.15,3.38,40.28,102.38
7324,62.25,2019.0,4.0,2.0,4.0,150.0,20.08,984.72,23.98,58.77,0.25,239.52,97.55,85.4,27.62,0.5,1.2,3.25,40.85,122.88
7325,100.25,2019.0,4.0,2.0,5.0,192.25,19.08,984.97,22.57,61.7,0.28,301.02,79.8,83.05,31.05,1.0,1.35,3.9,43.85,107.2
7326,154.0,2019.0,4.0,2.0,6.0,273.5,19.25,985.6,38.0,61.92,0.38,293.65,52.03,76.88,30.57,1.7,1.35,4.38,43.15,81.35
7327,164.5,2019.0,4.0,2.0,7.0,304.75,24.02,986.28,142.18,47.75,0.38,258.5,83.28,90.05,34.2,2.92,1.6,6.57,44.17,113.52
7328,148.5,2019.0,4.0,2.0,8.0,316.0,27.35,986.85,241.45,37.65,0.43,194.35,27.55,101.38,48.45,33.2,1.32,4.55,45.1,74.45
7329,128.25,2019.0,4.0,2.0,9.0,284.75,30.7,987.53,347.52,29.33,0.45,145.6,18.38,103.72,51.85,67.95,1.2,3.65,45.33,68.22
7330,84.0,2019.0,4.0,2.0,10.0,232.5,32.7,987.5,390.27,21.95,0.6,248.1,8.43,71.85,34.75,119.8,0.98,2.95,45.53,43.22
7331,62.25,2019.0,4.0,2.0,11.0,189.25,33.27,987.03,678.08,20.35,0.93,217.43,6.57,62.45,28.15,144.3,0.9,2.35,42.17,36.6
7332,52.0,2019.0,4.0,2.0,12.0,170.75,35.0,986.1,691.72,16.98,0.62,228.78,5.22,51.77,31.38,168.6,0.85,2.08,40.92,29.8
7333,54.25,2019.0,4.0,2.0,13.0,163.25,35.88,985.05,671.48,13.55,1.05,262.45,3.33,38.75,23.52,172.54001,0.72,1.95,39.05,21.3
7334,45.25,2019.0,4.0,2.0,14.0,136.5,36.4,984.27,643.68,11.48,1.18,266.12,3.27,25.95,17.57,176.48,0.6,1.43,35.83,14.52
7335,27.5,2019.0,4.0,2.0,15.0,95.0,35.73,983.3,489.18,12.53,1.07,258.3,2.88,24.48,20.4,180.72,0.6,1.6,35.08,13.32
7336,33.0,2019.0,4.0,2.0,16.0,106.5,34.15,982.72,210.85,11.47,1.02,253.78,2.38,24.4,23.6,153.85,0.5,1.52,32.9,12.9
7337,28.5,2019.0,4.0,2.0,17.0,96.0,32.1,982.45,60.33,14.6,0.9,272.8,3.1,27.7,28.3,131.75,0.6,1.6,30.65,15.25
7338,39.5,2019.0,4.0,2.0,18.0,98.0,29.38,982.83,30.42,20.55,0.93,312.42,5.85,89.9,23.33,59.85,1.02,1.6315789,34.95,50.6
7339,66.75,2019.0,4.0,2.0,19.0,100.0,26.75,983.55,22.67,26.4,0.68,292.25,11.1,119.3,32.48,17.0,1.57,1.6631579,37.85,70.53
7340,93.75,2019.0,4.0,2.0,20.0,102.0,24.8,983.98,24.95,32.98,0.43,271.27,49.9,125.03,24.3,0.75,2.1,1.6947368,38.4,105.23
7341,104.5,2019.0,4.0,2.0,21.0,104.0,24.17,984.3,23.93,37.05,0.57,272.3,79.57,123.97,27.95,0.6,2.22,1.7263159,40.78,128.9
7342,94.5,2019.0,4.0,2.0,22.0,106.0,23.07,984.52,25.15,42.03,0.35,261.4,59.98,114.7,24.77,0.15,2.15,1.7578948,42.05,107.88
7343,69.75,2019.0,4.0,2.0,23.0,108.0,22.48,984.25,25.38,43.88,0.45,290.05,44.3,107.6,19.3,0.55,1.78,1.7894738,41.9,91.38
7344,73.75,2019.0,4.0,3.0,0.0,110.0,21.38,984.03,24.65,49.53,0.15,209.68,27.38,106.7,22.35,0.45,1.4,1.8210527,42.38,77.1
7345,76.75,2019.0,4.0,3.0,1.0,112.0,21.17,983.67,25.03,51.2,0.3,199.43,50.92,99.38,23.3,0.8,1.3,1.8526316,44.5,92.38
7346,72.25,2019.0,4.0,3.0,2.0,114.0,21.38,983.2,24.07,51.08,0.47,204.6,59.92,95.65,13.2,0.53,1.2,1.8842106,45.88,97.72
7347,85.75,2019.0,4.0,3.0,3.0,116.0,21.52,982.77,23.3,49.62,0.62,203.45,52.77,88.53,16.85,0.65,1.2,1.9157895,46.1,88.12
7348,110.25,2019.0,4.0,3.0,4.0,118.0,21.62,982.88,23.08,48.73,0.65,207.92,31.02,81.5,21.9,0.6,1.1,1.9473685,45.83,66.67
7349,126.75,2019.0,4.0,3.0,5.0,120.0,21.3,983.08,23.48,49.35,0.65,206.72,34.58,80.92,24.25,0.57,1.12,1.9789474,47.83,70.35
7350,128.25,2019.0,4.0,3.0,6.0,122.0,21.5,983.4,43.8,48.3,0.57,206.25,38.85,83.65,16.32,1.7,1.12,2.0105264,48.03,74.25
7351,98.5,2019.0,4.0,3.0,7.0,124.0,24.98,984.0,150.45,39.95,0.88,211.85,61.1,94.08,12.68,3.62,1.3,2.0421052,48.25,97.77
7352,91.0,2019.0,4.0,3.0,8.0,126.0,28.33,984.67,242.08,31.82,1.07,221.18,23.82,84.52,12.07,31.15,1.18,2.0736842,49.42,62.3
7353,69.0,2019.0,4.0,3.0,9.0,128.0,31.55,985.17,347.4,25.48,1.05,222.0,12.52,65.65,14.48,70.45,1.02,2.1052632,48.88,43.15
7354,52.5,2019.0,4.0,3.0,10.0,130.0,33.67,985.48,372.93,22.88,1.2,249.0,6.88,41.65,11.82,109.85,0.8,2.1368423,45.05,25.82
7355,40.5,2019.0,4.0,3.0,11.0,132.0,34.85,985.3,724.62,19.72,0.9,245.45,4.38,29.95,9.7,158.18,0.83,2.168421,43.45,17.5
7356,44.25,2019.0,4.0,3.0,12.0,128.5,36.17,984.78,763.88,15.47,0.88,241.53,3.2,28.12,3.52,174.1,0.78,2.2,41.05,15.45
7357,39.0,2019.0,4.0,3.0,13.0,118.0,36.95,983.93,741.28,12.7,1.25,249.85,3.27,23.27,3.43,167.05,0.65,2.1967392,36.85,13.1
7358,30.0,2019.0,4.0,3.0,14.0,113.5,37.23,983.2,625.95,13.52,0.95,256.42,4.07,24.83,16.25,182.7,0.65,2.1934783,36.03,14.47
7359,28.5,2019.0,4.0,3.0,15.0,100.0,36.67,982.42,460.98,13.43,1.4,289.3,3.58,22.58,16.83,165.73,0.62,2.1902175,36.22,12.93
7360,23.0,2019.0,4.0,3.0,16.0,99.0,35.55,982.35,191.15,13.1,1.27,267.98,3.62,25.17,14.25,133.8,0.65,2.1869566,35.02,14.43
7361,23.75,2019.0,4.0,3.0,17.0,107.0,33.22,982.38,61.53,16.0,0.78,278.6,4.33,44.68,14.9,99.0,0.93,2.1836958,33.47,25.35
7362,39.25,2019.0,4.0,3.0,18.0,157.5,30.75,982.65,45.17,24.05,0.57,308.67,5.75,87.42,16.38,49.9,1.1,2.180435,33.95,49.15
7363,65.25,2019.0,4.0,3.0,19.0,229.5,28.07,983.17,24.77,33.23,0.38,324.93,30.62,124.2,18.55,7.2,1.68,2.1771739,38.8,89.05
7364,95.75,2019.0,4.0,3.0,20.0,273.25,26.4,984.08,26.32,39.38,0.23,286.45,92.28,129.55,19.98,0.2,2.17,2.173913,40.0,142.0
