,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
0,70.0,2018.0,6.0,1.0,0.0,263.0,34.3,977.0,3.0,44.08,2.76,100.0,1.11,45.9,0.7,18.45,1.01,1.64,7.25,42.01
1,73.0,2018.0,6.0,1.0,1.0,246.0,33.71,977.0,3.0,45.42,2.71,111.17,1.15,47.95,0.5,19.73,1.0,1.77,6.87,48.22
2,68.0,2018.0,6.0,1.0,2.0,223.0,32.78,977.0,3.0,50.25,2.48,133.42,1.28,50.0,0.28,17.95,0.29,0.95,3.12,12.85
3,64.0,2018.0,6.0,1.0,3.0,206.0,32.05,977.0,3.0,55.0,3.12,159.67,1.17,52.050003,0.2,15.77,1.0,1.43,9.17,46.24
4,73.0,2018.0,6.0,1.0,4.0,219.0,31.4,977.0,3.0,60.92,2.4,141.25,1.23,54.100002,0.29,15.82,1.0,1.2,6.66,53.67
5,72.0,2018.0,6.0,1.0,5.0,222.0,30.67,977.83,5.5,68.83,2.2,114.42,1.11,56.15,0.18,14.34,0.93,1.3,6.63,58.12
6,68.0,2018.0,6.0,1.0,6.0,282.0,30.37,978.42,28.33,65.5,2.46,102.33,1.04,58.2,0.46,15.87,0.83,1.12,5.05,55.41
7,51.0,2018.0,6.0,1.0,7.0,284.0,30.88,979.0,57.75,59.42,2.05,115.33,1.09,57.133335,0.31,18.05,0.9,1.07,7.26,57.47
8,53.0,2018.0,6.0,1.0,8.0,244.0,31.97,979.67,81.42,55.17,2.12,138.83,1.28,56.066666,0.1,16.63,0.9,1.23,11.12,58.33
9,57.0,2018.0,6.0,1.0,9.0,205.0,33.71,980.0,117.0,50.42,2.34,116.92,1.52,55.0,0.15,20.44,0.92,1.29,19.44,62.47
10,56.0,2018.0,6.0,1.0,10.0,228.0,35.53,980.0,139.0,45.5,1.55,133.42,1.23,53.933334,0.2,33.37,0.97,1.53,14.77,58.85
11,56.0,2018.0,6.0,1.0,11.0,229.0,37.17,979.08,172.75,40.58,1.47,114.25,1.15,52.866665,0.2,40.58,0.93,1.25,13.97,54.91
12,55.0,2018.0,6.0,1.0,12.0,261.0,39.12,978.67,282.58,35.67,1.58,117.5,1.02,51.8,0.51,41.0,0.84,1.15,9.43,49.39
13,56.0,2018.0,6.0,1.0,13.0,245.0,40.52,977.83,628.5,33.25,1.48,129.5,1.13,51.933334,0.17,48.33,0.92,1.5,12.35,49.2
14,113.0,2018.0,6.0,1.0,14.0,237.0,41.87,976.67,536.67,30.08,1.48,150.25,1.05,52.066666,0.1,48.48,0.97,1.46,12.53,49.75
15,57.0,2018.0,6.0,1.0,15.0,235.0,42.62,975.58,292.67,27.5,1.26,151.0,1.08,52.199997,0.12,48.96,1.0,1.37,16.62,48.53
16,61.0,2018.0,6.0,1.0,16.0,243.0,41.88,974.25,283.67,29.58,1.44,110.42,1.09,52.333332,0.18,47.44,0.94,1.39,12.77,47.98
17,58.0,2018.0,6.0,1.0,17.0,267.0,40.37,974.0,110.17,31.92,1.53,98.58,0.97,52.466667,1.39,49.21,0.9,1.7,10.01,45.79
18,58.0,2018.0,6.0,1.0,18.0,259.0,38.64,974.0,32.92,34.5,1.49,94.92,1.04,52.6,1.3,41.65,0.8,0.98,6.32,42.16
19,57.0,2018.0,6.0,1.0,19.0,262.0,37.42,974.67,4.25,37.0,1.49,93.75,0.98,39.5,1.5,39.88,0.91,1.9,7.86,40.17
20,58.0,2018.0,6.0,1.0,20.0,269.0,33.67,977.08,3.0,49.83,3.12,56.58,1.25,10.57,5.19,36.94,1.07,0.37,18.36,34.73
21,227.0,2018.0,6.0,1.0,21.0,354.5,27.58,979.83,3.0,63.5,2.41,49.92,1.39,10.7,0.7,40.33,1.0,5.71,7.42,35.88
22,48.0,2018.0,6.0,1.0,22.0,440.0,28.73,978.83,3.0,50.08,1.97,96.42,1.44,10.53,0.67,38.54,0.87,6.29,7.72,39.11
23,38.0,2018.0,6.0,1.0,23.0,182.0,27.22,978.0,2.92,54.83,1.53,152.0,1.32,10.71,9.44,31.11,0.85,1.04,38.28,14.47
24,36.0,2018.0,6.0,2.0,0.0,129.0,27.05,978.0,2.92,54.58,1.44,166.58,2.33,13.09,2.48,29.0,0.74,4.32,7.96,38.59
25,34.0,2018.0,6.0,2.0,1.0,99.0,27.27,977.25,2.83,53.5,1.13,166.83,1.61,10.71,1.43,23.45,0.8,5.2,13.93,37.36
26,34.0,2018.0,6.0,2.0,2.0,92.0,27.67,977.0,3.0,51.33,0.99,162.58,2.77,11.9,2.41,20.4,0.23,1.72,12.37,5.83
27,39.0,2018.0,6.0,2.0,3.0,101.0,27.45,977.5,3.0,50.75,1.16,168.92,2.15,12.52,3.48,22.61,0.74,3.66,16.13,21.46
28,48.0,2018.0,6.0,2.0,4.0,107.0,26.99,978.08,3.0,53.67,0.69,113.42,2.18,12.54,5.95,18.74,0.76,2.05,31.24,21.44
29,33.0,2018.0,6.0,2.0,5.0,112.0,26.71,979.0,5.5,54.83,0.68,129.42,1.68,10.88,2.43,18.75,0.72,4.77,15.53,32.57
30,40.0,2018.0,6.0,2.0,6.0,119.0,27.33,979.67,29.67,52.75,0.67,119.58,2.71,13.98,5.38,17.81,0.73,1.94,22.4,24.58
31,50.0,2018.0,6.0,2.0,7.0,145.0,28.34,980.0,60.75,50.42,0.69,123.0,2.12,11.33,1.12,19.71,0.82,6.93,8.38,41.41
32,47.0,2018.0,6.0,2.0,8.0,149.0,30.14,980.0,86.17,45.0,0.92,131.83,2.04,11.14,1.07,24.57,0.8,6.94,10.36,40.9
33,42.0,2018.0,6.0,2.0,9.0,145.0,32.17,980.0,122.58,39.42,1.4,156.75,2.16,11.38,0.97,29.23,0.84,6.49,10.88,41.78
34,34.0,2018.0,6.0,2.0,10.0,156.0,33.95,980.0,146.83,37.0,1.19,128.75,2.27,11.43,13.19,33.6,0.84,2.54,32.15,18.93
35,40.0,2018.0,6.0,2.0,11.0,162.0,35.61,980.0,179.5,34.83,1.22,120.25,1.47,10.66,1.21,44.56,0.82,7.7,11.82,38.24
36,40.0,2018.0,6.0,2.0,12.0,163.0,36.42,979.83,290.25,34.58,1.31,114.92,2.1,12.89,3.71,45.23,0.74,7.73,7.52,38.63
37,39.0,2018.0,6.0,2.0,13.0,183.0,36.96,979.0,585.0,35.42,1.57,104.42,1.18,12.488334,0.8,56.56,0.8,24.18,9.29,41.73
38,45.0,2018.0,6.0,2.0,14.0,184.0,37.93,978.33,503.0,33.83,1.43,116.0,1.23,12.086667,0.77,54.51,0.8,14.47,9.53,42.89
39,46.0,2018.0,6.0,2.0,15.0,212.0,38.28,977.42,293.33,33.67,1.41,114.42,1.13,11.684999,0.67,50.82,0.83,26.55,10.37,46.08
40,50.0,2018.0,6.0,2.0,16.0,221.0,37.92,977.0,282.92,34.67,1.37,96.67,1.07,11.283333,2.19,52.26,0.8,19.54,8.49,47.64
41,50.0,2018.0,6.0,2.0,17.0,230.0,36.98,976.08,120.0,37.25,1.42,96.0,1.29,10.881666,0.88,52.43,0.83,35.02,8.41,47.83
42,46.0,2018.0,6.0,2.0,18.0,229.0,35.63,976.0,37.08,41.08,1.41,96.75,1.98,10.48,2.71,46.1,0.83,26.29,22.84,30.77
43,46.0,2018.0,6.0,2.0,19.0,213.0,34.03,976.0,4.58,47.67,1.55,89.17,0.93,11.05,7.72,43.49,1.0,1.0,39.49,11.97
44,50.0,2018.0,6.0,2.0,20.0,189.0,32.55,976.75,3.0,52.25,1.38,92.5,1.24,10.48,7.22,37.5,1.01,6.29,42.33,11.73
45,52.0,2018.0,6.0,2.0,21.0,174.0,31.72,977.0,3.0,50.5,1.18,97.0,1.22,10.73,3.13,35.57,1.0,18.85,19.22,31.99
46,45.0,2018.0,6.0,2.0,22.0,135.0,31.11,978.0,3.0,54.33,0.86,114.5,1.15,10.66,4.27,31.36,1.0,10.1,25.59,28.26
47,45.0,2018.0,6.0,2.0,23.0,123.0,30.57,977.42,3.0,54.83,0.86,133.25,1.36,10.68,0.82,28.49,0.97,16.04,7.16,45.3
48,44.0,2018.0,6.0,3.0,0.0,111.0,29.93,977.0,3.0,54.75,0.97,126.83,1.1,16.66,7.07,24.08,0.83,4.95,21.61,28.98
49,44.0,2018.0,6.0,3.0,1.0,121.0,29.49,977.0,3.0,55.58,0.93,136.17,1.12,12.6,1.42,25.67,0.86,10.78,10.8,44.69
50,42.0,2018.0,6.0,3.0,2.0,101.0,29.02,977.0,3.0,58.33,1.21,156.0,1.87,12.7,1.24,17.83,0.26,5.17,12.21,9.55
51,41.0,2018.0,6.0,3.0,3.0,100.0,28.52,977.0,3.0,61.33,0.98,140.83,1.59,10.41,2.56,21.83,0.8,6.46,12.94,33.13
52,46.0,2018.0,6.0,3.0,4.0,96.0,28.16,977.0,3.0,64.0,0.83,120.08,1.58,10.67,1.49,19.67,0.83,6.77,10.1,41.16
53,50.0,2018.0,6.0,3.0,5.0,95.0,27.88,977.0,5.58,67.25,0.92,98.0,1.33,31.435001,0.99,18.38,0.89,7.03,6.58,45.27
54,61.0,2018.0,6.0,3.0,6.0,114.0,27.52,977.83,27.58,73.08,1.16,82.75,1.54,52.2,2.87,12.32,0.84,6.02,5.03,44.97
55,89.0,2018.0,6.0,3.0,7.0,128.0,28.01,978.0,58.17,73.25,1.38,81.67,1.64,45.916668,1.15,12.99,0.9,8.0,8.08,51.41
56,67.0,2018.0,6.0,3.0,8.0,132.0,29.45,978.0,81.67,66.83,1.4,86.42,1.51,39.633335,1.03,16.95,0.9,7.38,8.22,50.16
57,55.0,2018.0,6.0,3.0,9.0,125.0,31.77,978.0,121.33,58.75,1.62,89.92,1.36,33.35,1.42,24.32,0.9,6.48,7.57,51.47
58,55.0,2018.0,6.0,3.0,10.0,146.0,34.38,977.83,143.17,51.08,1.13,97.0,0.97,27.066668,0.82,33.73,0.86,7.26,8.13,51.14
59,132.0,2018.0,6.0,3.0,11.0,156.0,36.1,977.0,173.67,45.33,1.15,96.17,1.6,20.783333,1.23,43.25,0.86,5.72,7.28,46.53
60,77.0,2018.0,6.0,3.0,12.0,147.0,37.93,976.42,282.75,39.33,1.13,133.58,2.31,14.5,2.0,40.42,0.75,4.34,6.79,47.61
61,81.0,2018.0,6.0,3.0,13.0,151.0,38.95,975.58,613.75,36.25,1.12,105.67,1.41,10.4,0.65,49.03,0.86,5.16,9.56,51.19
62,59.0,2018.0,6.0,3.0,14.0,136.0,40.17,974.92,497.42,33.5,0.94,108.42,1.19,11.79,0.58,49.57,0.82,4.62,9.71,50.62
63,302.0,2018.0,6.0,3.0,15.0,149.0,40.58,974.0,287.58,32.0,0.88,87.67,1.27,13.18,0.52,51.18,0.8,6.06,10.04,49.57
64,260.0,2018.0,6.0,3.0,16.0,166.0,40.01,973.17,294.92,32.58,0.77,76.0,0.96,14.57,0.55,57.08,0.8,7.97,9.81,46.82
65,141.0,2018.0,6.0,3.0,17.0,180.0,39.43,973.0,117.25,33.33,0.71,88.33,1.22,15.96,0.55,59.94,0.8,6.76,10.33,44.58
66,61.0,2018.0,6.0,3.0,18.0,196.0,37.67,973.0,35.25,37.0,1.05,86.25,1.92,17.35,4.48,50.18,0.83,6.79,8.28,37.11
67,50.0,2018.0,6.0,3.0,19.0,211.0,36.25,973.08,4.83,40.92,1.32,89.08,1.25,10.9,6.31,45.03,1.05,6.66,27.26,17.51
68,58.0,2018.0,6.0,3.0,20.0,215.0,34.95,974.0,3.0,46.42,1.14,91.25,1.09,11.66,7.43,43.41,1.1,1.55,39.31,12.75
69,53.0,2018.0,6.0,3.0,21.0,179.0,34.03,974.0,3.0,49.33,0.97,96.42,0.88,11.56,7.2,35.96,1.1,1.6,39.44,12.47
70,61.0,2018.0,6.0,3.0,22.0,182.0,33.21,974.75,3.0,53.25,0.97,98.0,1.51,12.28,7.79,30.41,1.1,1.04,40.7,13.77
71,41.0,2018.0,6.0,3.0,23.0,167.0,32.5,975.0,3.0,56.75,1.2,94.58,1.31,10.58,2.09,30.43,1.07,5.37,13.28,37.57
72,53.0,2018.0,6.0,4.0,0.0,164.0,32.35,974.5,3.0,55.33,0.93,130.42,1.22,14.4,2.17,28.15,0.92,4.58,6.28,40.57
73,55.0,2018.0,6.0,4.0,1.0,151.0,31.93,974.0,3.0,56.17,1.08,154.42,1.4,11.2,5.43,28.47,0.91,2.93,30.61,26.22
74,52.0,2018.0,6.0,4.0,2.0,141.0,31.48,974.17,3.0,58.25,0.83,140.92,1.6,11.83,2.88,21.52,0.27,0.85,14.58,5.34
75,50.0,2018.0,6.0,4.0,3.0,145.0,31.13,974.67,3.0,59.83,0.76,136.33,1.84,11.33,6.61,18.09,0.9,2.14,32.9,13.15
76,59.0,2018.0,6.0,4.0,4.0,152.0,30.92,975.0,2.92,59.83,1.05,161.42,1.48,11.1,9.42,19.71,0.9,1.03,42.06,12.58
77,59.0,2018.0,6.0,4.0,5.0,151.0,30.72,975.67,5.75,60.08,0.92,158.92,1.61,10.69,2.97,19.29,0.9,3.76,20.5,34.59
78,59.0,2018.0,6.0,4.0,6.0,141.0,31.11,976.25,29.75,58.33,1.2,157.5,2.17,13.88,1.87,17.73,0.83,3.44,9.65,40.0
79,52.0,2018.0,6.0,4.0,7.0,141.0,32.0,977.0,60.42,55.67,1.14,141.0,2.42,11.4,6.47,15.23,1.0,2.62,33.44,24.26
80,51.0,2018.0,6.0,4.0,8.0,166.0,34.01,977.0,86.17,49.75,1.48,156.17,2.47,11.14,14.43,21.11,1.01,1.06,46.74,13.61
81,53.0,2018.0,6.0,4.0,9.0,180.0,36.27,977.0,127.83,44.42,1.77,163.92,3.02,12.71,13.08,26.92,1.08,1.4,44.13,17.19
82,55.0,2018.0,6.0,4.0,10.0,202.0,37.49,976.83,142.58,41.58,2.01,162.08,2.58,13.36,10.8,33.88,1.09,1.18,46.56,15.93
83,56.0,2018.0,6.0,4.0,11.0,219.0,39.36,976.0,178.17,37.33,1.62,148.92,2.23,12.46,9.44,41.91,1.1,1.6,39.63,14.72
84,58.0,2018.0,6.0,4.0,12.0,233.0,40.71,975.5,273.42,33.67,1.72,165.75,3.67,16.27,8.83,40.28,1.0,2.67,38.86,20.47
85,55.0,2018.0,6.0,4.0,13.0,233.0,41.86,974.83,492.75,30.83,1.27,139.83,1.84,13.87,10.82,49.27,0.92,1.24,41.71,15.71
86,74.0,2018.0,6.0,4.0,14.0,240.0,42.22,974.0,449.42,29.42,1.75,161.75,1.66,13.64,9.08,49.2,0.92,1.06,41.28,15.28
87,66.0,2018.0,6.0,4.0,15.0,248.0,42.26,973.33,286.17,29.75,1.59,158.25,2.53,15.2,8.43,44.84,0.91,1.34,41.62,20.48
88,62.0,2018.0,6.0,4.0,16.0,250.0,41.61,973.0,239.67,31.42,1.54,110.83,1.95,14.11,6.46,49.98,0.92,2.79,37.94,21.07
89,64.0,2018.0,6.0,4.0,17.0,250.0,40.25,973.0,105.58,34.67,1.58,91.17,1.41,12.06,7.79,50.31,0.91,0.85,42.28,13.47
90,61.0,2018.0,6.0,4.0,18.0,250.0,38.62,973.0,33.42,37.42,1.67,86.83,2.31,13.18,5.97,44.09,0.9,2.98,37.38,15.82
91,59.0,2018.0,6.0,4.0,19.0,249.0,37.1,973.25,4.83,43.67,1.85,83.5,1.51,13.34,7.74,45.74,1.08,1.08,32.71,14.84
92,56.0,2018.0,6.0,4.0,20.0,243.0,35.92,974.0,3.0,47.25,1.65,90.17,1.69,12.42,6.76,44.68,1.1,2.53,34.15,14.12
93,61.0,2018.0,6.0,4.0,21.0,200.0,35.22,974.83,3.0,48.42,1.55,94.5,1.0,12.02,7.54,42.43,1.07,0.85,37.73,12.98
94,55.0,2018.0,6.0,4.0,22.0,169.0,34.71,975.0,3.0,49.33,1.07,96.83,1.23,11.03,7.67,36.69,1.01,0.72,37.16,12.27
95,55.0,2018.0,6.0,4.0,23.0,156.0,34.42,975.0,3.0,49.08,0.88,124.67,0.97,10.52,7.2,27.83,1.0,1.16,38.66,11.5
96,48.0,2018.0,6.0,5.0,0.0,144.0,33.96,975.0,3.0,50.0,0.98,136.67,2.29,13.32,5.18,22.95,0.91,2.6,22.03,23.47
97,47.0,2018.0,6.0,5.0,1.0,151.0,33.26,975.92,3.0,51.42,0.88,135.08,1.03,10.49,0.92,19.98,0.9,5.63,7.48,41.44
98,44.0,2018.0,6.0,5.0,2.0,140.0,32.76,976.0,3.0,52.83,0.91,125.58,1.85,10.98,1.43,19.92,0.26,4.13,9.57,8.45
99,41.0,2018.0,6.0,5.0,3.0,136.0,32.37,976.33,3.0,54.0,0.86,128.75,1.31,10.52,3.06,20.84,0.8,4.29,15.34,22.98
100,44.0,2018.0,6.0,5.0,4.0,118.0,32.08,977.0,3.0,55.42,0.9,141.0,1.38,11.33,5.87,20.16,0.87,1.83,27.5,12.72
101,44.0,2018.0,6.0,5.0,5.0,119.0,31.76,977.67,6.08,56.83,0.92,145.83,1.23,10.72,5.28,19.65,0.89,2.11,26.81,17.85
102,39.0,2018.0,6.0,5.0,6.0,129.0,31.88,978.42,27.17,57.08,0.93,125.25,1.86,10.8,4.77,16.36,0.83,2.45,30.27,18.49
103,45.0,2018.0,6.0,5.0,7.0,132.0,32.85,979.0,57.0,54.33,0.98,121.67,1.98,10.82,1.03,19.0,0.91,4.93,7.28,38.98
104,45.0,2018.0,6.0,5.0,8.0,147.0,34.51,979.42,84.5,49.25,1.19,125.33,2.07,11.2,6.52,18.49,0.93,2.87,25.08,26.95
105,47.0,2018.0,6.0,5.0,9.0,180.0,36.13,979.92,131.0,45.58,1.27,119.58,1.35,10.61,9.16,25.29,0.92,1.97,33.61,19.23
106,46.0,2018.0,6.0,5.0,10.0,194.0,37.92,979.0,170.83,41.17,1.28,129.08,1.98,12.54,10.63,31.17,1.0,1.26,41.63,14.53
107,52.0,2018.0,6.0,5.0,11.0,219.0,39.21,979.0,195.17,37.92,1.47,115.83,1.56,11.66,5.98,42.38,0.95,3.82,23.98,19.81
108,48.0,2018.0,6.0,5.0,12.0,204.0,40.21,978.5,299.5,34.42,1.48,136.17,2.35,12.96,5.89,43.47,0.83,3.12,22.67,17.88
109,50.0,2018.0,6.0,5.0,13.0,169.0,41.41,977.92,558.5,31.5,1.4,120.75,1.35,10.92,4.52,48.7,0.9,4.17,18.8,19.47
110,45.0,2018.0,6.0,5.0,14.0,161.0,41.64,977.0,470.08,30.33,1.4,95.08,1.75,10.61,9.94,49.79,0.89,7.62,23.7,18.41
111,46.0,2018.0,6.0,5.0,15.0,166.0,41.91,976.08,276.0,29.58,1.27,93.0,1.67,11.32,0.56,44.59,0.9,42.78,7.86,37.38
112,50.0,2018.0,6.0,5.0,16.0,163.0,41.37,975.08,259.5,31.33,1.27,100.58,1.24,10.52,3.91,46.93,0.9,49.68,7.28,37.47
113,48.0,2018.0,6.0,5.0,17.0,179.0,40.36,975.0,119.83,32.42,1.32,104.17,1.36,10.35,7.8,45.78,0.9,26.68,18.67,15.54
114,45.0,2018.0,6.0,5.0,18.0,178.0,38.67,975.0,36.25,37.08,1.56,91.17,2.26,12.22,6.36,39.87,0.9,18.32,31.65,14.97
115,51.0,2018.0,6.0,5.0,19.0,179.0,37.45,975.0,4.67,40.42,1.4,92.83,1.32,15.65,7.13,37.67,1.08,2.33,30.53,16.95
116,59.0,2018.0,6.0,5.0,20.0,194.0,36.62,976.0,3.0,42.17,1.41,90.58,1.51,17.13,7.25,30.51,1.17,2.53,31.48,18.63
117,53.0,2018.0,6.0,5.0,21.0,193.0,35.68,977.25,3.0,48.17,1.49,89.0,0.86,16.48,6.89,30.87,1.23,5.64,30.46,17.08
118,58.0,2018.0,6.0,5.0,22.0,183.0,34.94,978.0,3.0,51.08,1.34,92.58,1.45,13.99,5.94,31.93,1.14,5.13,29.99,15.45
119,57.0,2018.0,6.0,5.0,23.0,162.0,34.43,978.33,3.0,52.5,1.11,103.92,0.95,11.5,4.88,26.55,1.1,7.32,26.91,12.42
120,59.0,2018.0,6.0,6.0,0.0,197.0,34.13,979.0,3.0,53.33,1.03,118.67,2.2,10.51,5.75,22.06,0.95,4.24,35.15,14.15
121,69.0,2018.0,6.0,6.0,1.0,189.0,33.77,978.42,3.0,54.75,1.06,121.58,1.35,10.88,1.35,23.6,0.93,11.46,10.33,37.81
122,64.0,2018.0,6.0,6.0,2.0,185.0,33.36,978.67,3.0,56.42,1.11,103.25,1.67,11.35,2.38,23.5,0.28,0.77,18.55,5.06
123,63.0,2018.0,6.0,6.0,3.0,167.0,33.16,979.0,2.92,57.08,1.05,103.08,0.9,10.85,1.32,32.36,0.9,8.52,8.96,28.94
124,57.0,2018.0,6.0,6.0,4.0,156.0,32.62,979.0,2.83,59.92,1.27,101.92,1.09,12.49,5.71,21.04,0.94,2.64,28.3,15.44
125,74.0,2018.0,6.0,6.0,5.0,171.0,31.42,980.25,3.75,62.42,2.03,77.83,1.48,12.22,7.55,16.45,0.97,1.18,38.77,13.7
126,79.0,2018.0,6.0,6.0,6.0,320.0,29.68,981.0,13.92,65.25,1.96,47.42,2.4,10.58,5.18,25.1,0.83,2.91,22.01,25.41
127,42.0,2018.0,6.0,6.0,7.0,239.0,30.41,982.0,67.25,62.17,1.32,78.08,1.62,10.97,0.75,26.43,0.93,6.45,7.32,37.8
128,38.0,2018.0,6.0,6.0,8.0,166.0,31.88,981.0,117.0,57.75,1.58,92.42,2.39,14.64,7.79,21.01,0.99,1.14,36.47,19.2
129,48.0,2018.0,6.0,6.0,9.0,174.0,33.02,982.0,148.0,49.0,1.79,69.42,4.36,17.48,10.47,24.32,1.01,1.15,34.78,21.83
130,38.0,2018.0,6.0,6.0,10.0,179.0,34.63,981.0,195.92,47.42,1.77,83.75,3.02,19.26,12.88,27.29,1.02,0.73,37.12,22.26
131,38.0,2018.0,6.0,6.0,11.0,153.0,35.4,980.5,175.08,46.83,1.86,82.67,4.19,18.97,12.23,34.25,1.0,2.23,30.43,23.13
132,44.0,2018.0,6.0,6.0,12.0,168.0,34.93,980.0,136.42,50.33,1.45,88.83,2.44,15.33,7.84,31.21,0.93,4.41,31.8,17.99
133,51.0,2018.0,6.0,6.0,13.0,172.0,36.09,979.17,256.25,47.75,1.49,81.58,1.56,12.44,7.09,40.94,0.9,2.54,33.32,14.01
134,59.0,2018.0,6.0,6.0,14.0,161.0,36.07,979.0,223.83,47.33,1.05,80.5,1.49,10.47,5.78,46.17,0.9,3.29,26.17,13.75
135,58.0,2018.0,6.0,6.0,15.0,160.0,36.49,978.17,294.75,47.58,1.31,58.0,1.4,11.24,3.16,38.94,0.92,8.77,30.38,18.62
136,53.0,2018.0,6.0,6.0,16.0,162.0,35.94,977.25,231.75,50.42,1.17,50.33,1.21,14.96,7.89,34.32,0.93,2.08,40.07,16.16
137,57.0,2018.0,6.0,6.0,17.0,173.0,35.77,976.83,115.25,50.58,1.07,63.67,1.65,18.33,9.91,30.11,0.97,0.89,39.34,19.96
138,56.0,2018.0,6.0,6.0,18.0,174.0,35.05,976.0,38.58,52.25,0.83,94.33,3.41,18.12,8.98,29.52,0.92,18.07,35.48,21.82
139,51.0,2018.0,6.0,6.0,19.0,158.0,34.17,976.0,5.5,54.58,0.95,77.25,1.58,19.21,10.47,32.32,1.09,2.41,30.85,20.8
140,59.0,2018.0,6.0,6.0,20.0,189.0,33.02,976.5,3.0,59.17,1.1,90.42,1.29,23.35,8.84,20.04,1.27,6.13,31.49,24.63
141,69.0,2018.0,6.0,6.0,21.0,217.0,32.21,977.0,3.0,62.67,0.92,87.17,1.43,21.99,7.19,16.62,1.26,9.35,33.29,23.42
142,68.0,2018.0,6.0,6.0,22.0,167.0,31.68,977.0,3.0,65.17,0.86,97.67,1.67,20.41,8.06,15.65,1.2,3.43,37.11,22.06
143,69.0,2018.0,6.0,6.0,23.0,149.0,31.23,976.58,3.0,68.0,0.6,113.17,1.72,17.9,6.99,11.76,1.2,3.27,39.12,19.62
144,72.0,2018.0,6.0,7.0,0.0,144.0,31.2,976.0,3.0,68.0,0.7,104.5,2.0,15.05,7.5,13.05,1.2,1.9,40.0,17.05
145,72.0,2018.0,6.0,7.0,1.0,144.0,31.872728,976.0091,18.913637,65.27545,0.75,107.656364,3.1254547,14.95,7.2354546,12.034546,1.1090909,1.7427273,36.390907,15.828181
146,72.0,2018.0,6.0,7.0,2.0,144.0,32.545456,976.0182,34.827274,62.550907,0.8,110.81273,4.2509093,14.85,6.970909,11.019091,1.0181818,1.5854546,32.78182,14.606363
147,72.0,2018.0,6.0,7.0,3.0,144.0,33.21818,976.0273,50.74091,59.826363,0.84999996,113.96909,5.3763638,14.75,6.7063637,10.003636,0.92727274,1.4281818,29.172728,13.384545
148,72.0,2018.0,6.0,7.0,4.0,144.0,33.890907,976.0364,66.65455,57.101818,0.9,117.12546,6.501818,14.65,6.441818,8.988182,0.8363637,1.2709091,25.563637,12.162726
149,72.0,2018.0,6.0,7.0,5.0,144.0,34.563637,976.0455,82.568184,54.377274,0.95,120.28182,7.6272726,14.55,6.177273,7.9727273,0.74545455,1.1136364,21.954546,10.940908
150,72.0,2018.0,6.0,7.0,6.0,144.0,35.236362,976.0545,98.48182,51.652725,1.0,123.43818,8.7527275,14.45,5.9127274,6.957273,0.6545455,0.9563636,18.345455,9.71909
151,72.0,2018.0,6.0,7.0,7.0,144.0,35.909092,976.0636,114.395454,48.92818,1.05,126.59454,9.878181,14.35,5.648182,5.941818,0.56363636,0.7990909,14.736363,8.4972725
152,72.0,2018.0,6.0,7.0,8.0,144.0,36.581818,976.0727,130.3091,46.203636,1.1,129.75092,11.003636,14.25,5.3836365,4.9263635,0.4727273,0.64181817,11.127273,7.275454
153,72.0,2018.0,6.0,7.0,9.0,144.0,37.254543,976.0818,146.22273,43.47909,1.15,132.90727,12.129091,14.15,5.119091,3.9109092,0.3818182,0.48454544,7.518182,6.053636
154,72.0,2018.0,6.0,7.0,10.0,144.0,37.927273,976.0909,162.13637,40.754543,1.2,136.06364,13.254545,14.05,4.8545456,2.8954546,0.2909091,0.3272727,3.909091,4.831818
155,72.0,2018.0,6.0,7.0,11.0,144.0,38.6,976.1,178.05,38.03,1.25,139.22,14.38,13.95,4.59,1.88,0.2,0.17,0.3,3.61
156,72.0,2018.0,6.0,7.0,12.0,144.0,39.9,975.67,289.42,35.58,1.27,139.75,3.52,29.3,7.55,6.93,0.66,8.27,104.25,94.68
157,136.0,2018.0,6.0,7.0,13.0,204.0,41.0,974.67,555.58,32.92,1.27,116.97,1.28,10.52,4.0,46.44,0.87,13.98,18.08,105.44
158,55.33,2018.0,6.0,7.0,14.0,165.5,41.41,973.67,443.83,31.17,1.18,116.25,1.36,10.37,1.67,53.75,0.95,22.75,24.18,121.82
159,49.83,2018.0,6.0,7.0,15.0,161.08,42.15,972.75,271.58,30.0,1.26,153.25,0.96,11.35,11.13,55.36,1.16,10.21,74.98,30.29
160,55.5,2018.0,6.0,7.0,16.0,176.58,41.65,972.0,259.25,30.25,1.19,122.17,1.27,10.15,0.58,55.77,1.29,20.83,13.78,75.72
161,57.83,2018.0,6.0,7.0,17.0,179.83,40.73,971.5,115.67,29.08,1.1,54.33,1.17,16.5,0.33,76.93,1.51,83.5,13.38,69.08
162,66.25,2018.0,6.0,7.0,18.0,204.75,39.39,971.33,34.75,33.25,1.12,93.42,1.77,22.85,12.92,50.21,1.7,58.63,8.11,57.58
163,62.42,2018.0,6.0,7.0,19.0,210.67,38.36,972.0,4.5,36.17,1.23,140.67,1.19,12.43,6.48,34.43,1.69,10.8,44.59,21.33
164,59.25,2018.0,6.0,7.0,20.0,222.0,37.1,972.0,3.0,42.42,1.57,91.83,1.53,15.62,6.99,22.67,2.43,1.99,50.23,17.13
